"BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AvailabilityZone","ChargeFrequency","InvoiceId","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice"
85.514364,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Iowa","2024-09-19T16:00:00Z","2024-09-19T15:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,169.5200000000,"Hours",114.019152,0.6726,85.514364,"Google",158.365584,0.9342,"Dynamic","USD",169.52,"Hours","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/helios-labs/zones/us-central1-a/instances/inst-3368",NULL,"Database Instance","Databases","Cloud SQL","SUGFUST21K2W2CW1","Cloud SQL Hours",NULL,"RDEZX6KBJ2CIEPXX.YCJ2XX2E","proj-helios-dev","helios-dev","BillingAccount","{""owner"": ""a.turing""}","asia-southeast1-c","Usage-Based","INV-202409-85225","Relational Databases",0.6726,85.514364,0.9342
9.531653,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Azure Functions Function App in Southeast Asia","2024-09-14T10:00:00Z","2024-09-14T09:00:00Z","Usage","cd-912609","commit-2609",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,9.531653,0.7349,0,"Microsoft",12.065991,0.9303,"Standard","USD",12.97,"Executions","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-803/providers/Microsoft.Compute/virtualMachines/vm-208",NULL,"Function App","Compute","Azure Functions","FUWE98STKLX6OHMI","Azure Functions Executions",NULL,"P5BX9X39IFETZ470.0EIUE237","sub-2b7c","Staging","BillingProfile","{""business_unit"": ""ViennaAI"", ""team"": ""payments"", ""environment"": ""prod""}",NULL,"Recurring","INV-202409-55156","Serverless Compute",0.7349,0,0.9303
625.4630514,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in West Europe","2024-09-19T12:00:00Z","2024-09-19T11:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,415.7000000000,"Executions",947.67129,2.2797,625.4630514,"Microsoft",1076.9124199999999,2.5906,"Standard","USD",415.70,"Executions","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-625/providers/Microsoft.Compute/virtualMachines/vm-3943",NULL,"Function App","Compute","Azure Functions","F6KJKVCBFCQN0B58","Azure Functions Executions",NULL,"ST4PZT3EDK2043NV.JUUWZIX6","sub-9a1f","Production","BillingProfile","{""business_unit"": ""MarseilleSRE"", ""application"": ""AtlasPortal"", ""owner"": ""g.hopper""}",NULL,"Usage-Based","INV-202409-83616","Serverless Compute",2.2797,625.4630514,2.5906
50.7525599,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in US West (Oregon)","2024-09-06T06:00:00Z","2024-09-06T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,48.4100000000,"Hours",59.708894,1.2334,50.7525599,"AWS",70.247751,1.4511,"Standard","USD",48.41,"Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-008ecc3be9cb",NULL,"Database Instance","Databases","Amazon Relational Database Service","5T5BFZ63PNWDDS54","Amazon Relational Database Service Hours",NULL,"S8AG1IQXZXCZD9MX.9SEY629R","438839167390","Zenith Eclipse","BillingAccount","{""business_unit"": ""OsloData""}","us-west-2b","Usage-Based","INV-202409-91689","Relational Databases",1.2334,50.7525599,1.4511
240.4762296,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in US East (N. Virginia)","2024-09-16T23:00:00Z","2024-09-16T22:00:00Z","Usage","cd-243693","commit-3693",NULL,"Unused","Savings Plan",NULL,NULL,NULL,300.595287,0.7963,240.4762296,"AWS",375.753546,0.9954,"Standard","USD",377.49,"GB","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-006a6c3f97db",NULL,"Bucket","Storage","Amazon Simple Storage Service","UKZTV6685T4BXVH0","Amazon Simple Storage Service GB",NULL,"TB4QOD4K7YJPCHMB.2U0J0N06","438839167390","Zenith Eclipse","BillingAccount",NULL,NULL,"Usage-Based","INV-202409-90147","Object Storage",0.7963,240.4762296,0.9954
217.94897124,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in Australia East (Sydney)","2024-09-23T04:00:00Z","2024-09-23T03:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,239.1900000000,"Hours",279.42175799999995,1.1682,217.94897124,"Oracle",450.681798,1.8842,"Other","USD",239.19,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00dc94a75fc4",NULL,"Instance","Compute","Oracle Compute","SN5U4W9RSH8YZWJS","Oracle Compute Hours",NULL,"CSFW2Q4NM8R9RIGP.PD7OODG0","ocid1.compartment.oc1..prod","production","Tenancy","{""owner"": ""g.hopper"", ""business_unit"": ""MarseilleSRE"", ""team"": ""growth""}",NULL,"Usage-Based","INV-202409-53292","Virtual Machines",1.1682,217.94897124,1.8842
488.45272926,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in Australia East (Sydney)","2024-09-01T06:00:00Z","2024-09-01T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,203.4600000000,"Hours",618.294594,3.0389,488.45272926,"Oracle",951.2161920000001,4.6752,"Standard","USD",203.46,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00213840789e",NULL,"Instance","Compute","Oracle Compute","L0LCZ5LSCATGVS38","Oracle Compute Hours",NULL,"75I63RMHVK3QLAVS.MLZ16UFZ","ocid1.compartment.oc1..prod","production","Tenancy","{""business_unit"": ""ViennaAI"", ""application"": ""BrightSourceCore""}",NULL,"Usage-Based","INV-202409-97720","Virtual Machines",3.0389,488.45272926,4.6752
198.13907448,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage","Correction","Amazon Simple Storage Service Bucket in US West (Oregon)","2024-09-14T20:00:00Z","2024-09-14T19:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.7700000000,"GB",275.193159,2.3367,198.13907448,"AWS",443.851576,3.7688,"Dynamic","USD",117.77,"GB","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-0053f9d03047",NULL,"Bucket","Storage","Amazon Simple Storage Service","DH3TKZ6THSXOOI4J","Amazon Simple Storage Service GB",NULL,"3X0948NPF727XEHD.96M8JKU7","438839167390","Zenith Eclipse","BillingAccount",NULL,NULL,"Usage-Based","INV-202409-67912","Object Storage",2.3367,198.13907448,3.7688
45.349227,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US West (Oregon)","2024-09-25T22:00:00Z","2024-09-25T21:00:00Z","Spend","cd-691303","commit-1303",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,58.895100000000006,0.2644,45.349227,"AWS",61.991324999999996,0.2783,"Committed","USD",222.75,"Requests","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-004f0763f2f9",NULL,"Function","Compute","AWS Lambda","EC1WE8DE4CS0LI0X","AWS Lambda Requests",NULL,"Y2YYF8IWHL8Z7IOA.BT3818YO","663626350770","Zenith Apollo","BillingAccount","{""owner"": ""a.turing"", ""application"": ""AtlasPortal""}",NULL,"Usage-Based","INV-202409-42441","Serverless Compute",0.2644,45.349227,0.2783
556.1451392,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Oracle Autonomous Database Database in US East (Ashburn)","2024-09-09T02:00:00Z","2024-09-09T01:00:00Z","Spend","cd-316092","commit-6092",NULL,"Used","Reserved Instance",NULL,NULL,NULL,585.415936,1.4464,556.1451392,"Oracle",848.456462,2.0963,"Standard","USD",404.74,"Hours","Oracle","Oracle","us-ashburn-1","US East (Ashburn)",NULL,NULL,NULL,"Databases","Oracle Autonomous Database","O8NDI6SOUUPTJ7O0","Oracle Autonomous Database Hours",NULL,"TRD9L195DWY7U00J.TYL84POT","ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""a.lovelace"", ""application"": ""NimbusAPI"", ""environment"": ""qa""}",NULL,"One-Time","INV-202409-28920","Relational Databases",1.4464,556.1451392,2.0963
88.63031232,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Compute Instance in Australia East (Sydney)","2024-09-18T19:00:00Z","2024-09-18T18:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,121.4400000000,"Hours",91.371456,0.7524,88.63031232,"Oracle",123.48019199999999,1.0168,"Dynamic","USD",121.44,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.0024793a4f56",NULL,"Instance","Compute","Oracle Compute","RYCEM9N4NVTANMH4","Oracle Compute Hours",NULL,"PNZP9USY38WTQX65.3G4UNXU0","ocid1.compartment.oc1..dev","development","Tenancy",NULL,NULL,"Usage-Based","INV-202409-15992","Virtual Machines",0.7524,88.63031232,1.0168
337.31172951,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in West Europe","2024-09-12T04:00:00Z","2024-09-12T03:00:00Z","Spend","cd-697467","commit-7467",NULL,"Unused","Savings Plan",NULL,NULL,NULL,488.85757900000004,1.3579,337.31172951,"Microsoft",531.3747599999999,1.4760,"Committed","USD",360.01,"Hours","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-866/providers/Microsoft.Compute/virtualMachines/vm-1346",NULL,"Load Balancer","Networking","Azure Load Balancer","I85L8D7CEDA0IOEJ","Azure Load Balancer Hours",NULL,"AN63XD45BA890AB7.R8SB61LG","sub-9a1f","Production","BillingProfile","{""owner"": ""a.turing"", ""team"": ""payments""}",NULL,"Usage-Based","INV-202409-22624","Application Networking",1.3579,337.31172951,1.4760
75.956517,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in West Europe","2024-09-23T12:00:00Z","2024-09-23T11:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,397.4700000000,"GB",97.38015,0.2450,75.956517,"Microsoft",157.08014400000002,0.3952,"Standard","USD",397.47,"GB","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-426/providers/Microsoft.Compute/virtualMachines/vm-135",NULL,"Storage Account","Storage","Azure Blob Storage","DAKF51VG7CON4RCE","Azure Blob Storage GB",NULL,"R8CLUBNJZETKPY8V.YIF6WDG1","sub-4d3e","Sandbox","BillingProfile","{""owner"": ""a.lovelace"", ""application"": ""BrightLensMatrix""}","westeurope-2","Usage-Based","INV-202409-40427","Object Storage",0.2450,75.956517,0.3952
270.57693,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Amazon Relational Database Service Database Instance in Asia Pacific (Sydney)","2024-09-02T07:00:00Z","2024-09-02T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,270.57693,1.1030,0,"AWS",436.431021,1.7791,"Dynamic","USD",245.31,"Hours","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-0029ff052ffa",NULL,"Database Instance","Databases","Amazon Relational Database Service","FRJYJYUXGFAT2XRG","Amazon Relational Database Service Hours",NULL,"IFL129960GBFW9FU.YAS0YF9P","438839167390","Zenith Eclipse","BillingAccount","{""cost_center"": ""CC-2042""}",NULL,"One-Time","INV-202409-84967","Relational Databases",1.1030,0,1.7791
39.09918096,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in UK South","2024-09-06T23:00:00Z","2024-09-06T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.9800000000,"Hours",54.304418,0.7441,39.09918096,"Microsoft",61.018578,0.8361,"Dynamic","USD",72.98,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-848/providers/Microsoft.Compute/virtualMachines/vm-7986",NULL,"Load Balancer","Networking","Azure Load Balancer","GITAZVYV2V1ITUM4","Azure Load Balancer Hours",NULL,"ULZUS5PUYRZXHM8L.9B3N2SE0","sub-9a1f","Production","BillingProfile","{""owner"": ""a.turing""}",NULL,"Usage-Based","INV-202409-98208","Application Networking",0.7441,39.09918096,0.8361
274.69994916,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in Australia East (Sydney)","2024-09-11T08:00:00Z","2024-09-11T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,211.5700000000,"GB",327.023749,1.5457,274.69994916,"Oracle",398.80944999999997,1.8850,"Other","USD",211.57,"GB","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.00c1f0cf7cdf",NULL,"Bucket","Storage","Oracle Object Storage","WKCZV1GAGQO679O2","Oracle Object Storage GB",NULL,"XZ36JWB4GS0FHJWT.V3N74W4G","ocid1.compartment.oc1..dev","development","Tenancy","{""team"": ""growth"", ""cost_center"": ""CC-3090"", ""application"": ""BrightLensMatrix""}","us-ashburn-1-AD-1","Usage-Based","INV-202409-67431","Object Storage",1.5457,274.69994916,1.8850
1009.94583987,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in US East (Ashburn)","2024-09-02T22:00:00Z","2024-09-02T21:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1009.94583987,NULL,1009.94583987,"Oracle",1009.94583987,NULL,NULL,"USD",NULL,NULL,"Oracle","Oracle",NULL,NULL,NULL,NULL,NULL,"Other","Tax",NULL,NULL,NULL,NULL,"ocid1.compartment.oc1..dev","development","Tenancy","{""cost_center"": ""CC-1001""}",NULL,"One-Time","INV-202409-53383","Other (Security)",NULL,1009.94583987,NULL
16.10326496,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Functions Function in US East (Ashburn)","2024-09-27T21:00:00Z","2024-09-27T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,216.0700000000,"Invocations",23.681272,0.1096,16.10326496,"Oracle",31.567827,0.1461,"Other","USD",216.07,"Invocations","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.0034bd98ee46",NULL,"Function","Compute","Oracle Functions","Q57UYZHWW3LTFIUH","Oracle Functions Invocations",NULL,"PTHLXJ6Y0IY1L58L.9K5SILU2","ocid1.compartment.oc1..dev","development","Tenancy","{""environment"": ""prod"", ""owner"": ""a.lovelace"", ""business_unit"": ""MarseilleSRE""}","us-ashburn-1-AD-1","Usage-Based","INV-202409-91187","Serverless Compute",0.1096,16.10326496,0.1461
351.57370248,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in US East (N. Virginia)","2024-09-06T20:00:00Z","2024-09-06T19:00:00Z","Usage","cd-980690","commit-0690",NULL,"Used","Savings Plan",NULL,252.7200000000,"Hours",456.589224,1.8067,351.57370248,"AWS",625.456728,2.4749,"Committed","USD",252.72,"Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-001f933d4f80",NULL,"Database Instance","Databases","Amazon Relational Database Service","RO8SK3596HHR8X8C","Amazon Relational Database Service Hours",NULL,"28N1GPTC2QWF2HPN.W1KINNDW","438839167390","Zenith Eclipse","BillingAccount",NULL,"us-west-2b","Usage-Based","INV-202409-79767","Relational Databases",1.8067,351.57370248,2.4749
1590.56176356,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Belgium","2024-09-13T12:00:00Z","2024-09-13T11:00:00Z","Usage","cd-923856","commit-3856",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,1606.628044,3.2606,1590.56176356,"Google",1673.59141,3.3965,"Committed","USD",492.74,"Invocations","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/helios-labs/zones/europe-west1-a/instances/inst-2960",NULL,"Function","Compute","Cloud Functions","Z5JR0Y2EFZ6RX35U","Cloud Functions Invocations",NULL,"AF3WE8ZN1N5RUSV9.I5VDCG3B","proj-helios-dev","helios-dev","BillingAccount","{""owner"": ""g.hopper""}","asia-southeast1-c","Usage-Based","INV-202409-26284","Serverless Compute",3.2606,1590.56176356,3.3965
411.1064086,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Kubernetes Service Cluster in UK South","2024-09-19T07:00:00Z","2024-09-19T06:00:00Z","Usage","cd-477943","commit-7943",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,432.743588,0.9811,411.1064086,"Microsoft",665.766152,1.5094,"Standard","USD",441.08,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-193/providers/Microsoft.Compute/virtualMachines/vm-7411",NULL,"Cluster","Compute","Azure Kubernetes Service","AN4EIO72AAVH1I4E","Azure Kubernetes Service Hours",NULL,"OYFGGUXTIYIJE7AK.2WNJ02NF","sub-9a1f","Production","BillingProfile","{""environment"": ""staging"", ""application"": ""BrightSourceCore"", ""team"": ""infra""}",NULL,"Usage-Based","INV-202409-23168","Containers",0.9811,411.1064086,1.5094
38.22656376,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Virtual Machines Virtual Machine in UK South","2024-09-19T08:00:00Z","2024-09-19T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,138.4900000000,"Hours",45.507814,0.3286,38.22656376,"Microsoft",58.345837,0.4213,"Standard","USD",138.49,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-387/providers/Microsoft.Compute/virtualMachines/vm-7193",NULL,"Virtual Machine","Compute","Virtual Machines","YHP5E7AXUIY0X8L4","Virtual Machines Hours",NULL,"EBEAQNCDZ6S601ZF.88JRFTF6","sub-2b7c","Staging","BillingProfile","{""application"": ""BrightSourceCore"", ""business_unit"": ""LisbonOps"", ""environment"": ""staging""}",NULL,"Usage-Based","INV-202409-36633","Virtual Machines",0.3286,38.22656376,0.4213
81.080193,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Azure Functions Function App in Southeast Asia","2024-09-26T01:00:00Z","2024-09-26T00:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.080193,0.2381,0,"Microsoft",112.61327099999998,0.3307,"Other","USD",340.53,"Executions","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-820/providers/Microsoft.Compute/virtualMachines/vm-2889",NULL,"Function App","Compute","Azure Functions","H3DTLHAIAK5W77QK","Azure Functions Executions",NULL,"XIRHBV1R7EQE536X.D5KXKQGH","sub-2b7c","Staging","BillingProfile",NULL,NULL,"One-Time","INV-202409-39937","Serverless Compute",0.2381,0,0.3307
391.37592396,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in US East (N. Virginia)","2024-09-03T00:00:00Z","2024-09-02T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.4900000000,"Hours",425.408613,4.7537,391.37592396,"AWS",429.704133,4.8017,"Standard","USD",89.49,"Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-00a95c675022",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","XH6DLO7CZE3STUF9","Amazon Elastic Compute Cloud Hours",NULL,"3AXMSTP3X5M8PJA0.BO8WAVAY","517389287820","Atlas Nimbus","BillingAccount","{""business_unit"": ""MarseilleSRE""}","eu-west-1c","Usage-Based","INV-202409-50306","Virtual Machines",4.7537,391.37592396,4.8017
100.12202208,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in US West (Oregon)","2024-09-22T00:00:00Z","2024-09-21T23:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.8300000000,"GB",104.293773,0.2931,100.12202208,"AWS",165.532116,0.4652,"Standard","USD",355.83,"GB","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-002aad6b1cd6",NULL,"Bucket","Storage","Amazon Simple Storage Service","D1IPSQUZUU2ROEMI","Amazon Simple Storage Service GB",NULL,"GJGK23U0H8WN2T3Q.HFKTCNUJ","438839167390","Zenith Eclipse","BillingAccount","{""team"": ""platform"", ""application"": ""BrightSourceCore""}",NULL,"Usage-Based","INV-202409-21955","Object Storage",0.2931,100.12202208,0.4652
25.7819,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Azure SQL Database SQL Database in UK South","2024-09-03T03:00:00Z","2024-09-03T02:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.7819,1.6580,0,"Microsoft",31.4421,2.0220,"Standard","USD",15.55,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-916/providers/Microsoft.Compute/virtualMachines/vm-9990",NULL,"SQL Database","Databases","Azure SQL Database","OIMZXFQEBEM2IFVH","Azure SQL Database Hours",NULL,"C3DK1Z5BY1LWNLRR.2JCPS509","sub-4d3e","Sandbox","BillingProfile","{""application"": ""BrightLensMatrix""}",NULL,"One-Time","INV-202409-72787","Relational Databases",1.6580,0,2.0220
